date,Unnamed: 0,id,text,coordinates,geo,place,date,retweet_count,retweeted,prediction,log_pos_proba,pos_proba
2020-05-01 00:00:03,9612,1256010460488273921,Age UK make sunshine video about their coronavirus journey so far https://t.co/6VI9TlL5d8 https://t.co/CHtPVoQ9lk,"{'type': 'Point', 'coordinates': [0.05173177, 52.28036162]}","{'type': 'Point', 'coordinates': [52.28036162, 0.05173177]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='0209f464f06dfe7c', url='https://api.twitter.com/1.1/geo/id/0209f464f06dfe7c.json', place_type='city', name='Oakington', full_name='Oakington, England', country_code='GB', country='Vereinigtes Königreich', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[0.041981, 52.255329], [0.078072, 52.255329], [0.078072, 52.287775], [0.041981, 52.287775]]]), attributes={})",2020-05-01 00:00:03,0,False,4,-0.4058515254076461,0.6664091049000449
2020-05-01 00:02:10,9613,1256010990690480129,"So, I have been sick for the past week or so. My doctor thought I should be tested for Covid19. I had to go up to t… https://t.co/9zncN2ttZw","{'type': 'Point', 'coordinates': [-122.6855291, 45.49931244]}","{'type': 'Point', 'coordinates': [45.49931244, -122.6855291]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='ac88a4f17a51c7fc', url='https://api.twitter.com/1.1/geo/id/ac88a4f17a51c7fc.json', place_type='city', name='Portland', full_name='Portland, OR', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-122.7900653, 45.421863], [-122.471751, 45.421863], [-122.471751, 45.6509405], [-122.7900653, 45.6509405]]]), attributes={})",2020-05-01 00:02:10,0,False,0,-3.390667661962154,0.033686178409740725
2020-05-01 00:02:54,9614,1256011173935247360,"#Coronavirus ain’t stopping on this side @emubeatz appreciate your vibes fam @ ""THE LAB"" https://t.co/aj3Bzfc018","{'type': 'Point', 'coordinates': [-95.3693179, 29.8154365]}","{'type': 'Point', 'coordinates': [29.8154365, -95.3693179]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='1c69a67ad480e1b1', url='https://api.twitter.com/1.1/geo/id/1c69a67ad480e1b1.json', place_type='city', name='Houston', full_name='Houston, TX', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-95.823268, 29.522325], [-95.069705, 29.522325], [-95.069705, 30.1546646], [-95.823268, 30.1546646]]]), attributes={})",2020-05-01 00:02:54,0,False,4,-0.1501863083820829,0.8605476342515335
2020-05-01 00:03:29,9615,1256011323663671296,Corona CA Thu Apr 30th PM Forecast: TONIGHT Patchy Fog Lo 56 FRIDAY Patchy Fog Hi 83,"{'type': 'Point', 'coordinates': [-117.5655, 33.8752]}","{'type': 'Point', 'coordinates': [33.8752, -117.5655]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='5e4b6834e36e68fa', url='https://api.twitter.com/1.1/geo/id/5e4b6834e36e68fa.json', place_type='city', name='Corona', full_name='Corona, CA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-117.672915, 33.802102], [-117.498401, 33.802102], [-117.498401, 33.916084], [-117.672915, 33.916084]]]), attributes={})",2020-05-01 00:03:29,0,False,4,-0.1037715271185996,0.9014312264854052
2020-05-01 00:03:37,9616,1256011356882571266,"Temps Covid-19 
#Confinement #coronavirus #respectezlesgestesbarrières #restezchezvous #pandemie #maladie #virus… https://t.co/dsqdwonFU2","{'type': 'Point', 'coordinates': [3.56694444, 47.7975]}","{'type': 'Point', 'coordinates': [47.7975, 3.56694444]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='7e32547269138f42', url='https://api.twitter.com/1.1/geo/id/7e32547269138f42.json', place_type='city', name='Auxerre', full_name='Auxerre, Frankreich', country_code='FR', country='Frankreich', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[3.52597, 47.7353642], [3.6373709, 47.7353642], [3.6373709, 47.8523217], [3.52597, 47.8523217]]]), attributes={})",2020-05-01 00:03:37,0,False,4,-0.5703545985942329,0.5653249397243996
2020-05-01 00:03:49,9617,1256011404768948225,Q: Literally how many things are touching my face now?!? A: Not my hands!! #SanFrancisco #sf #dolorespark… https://t.co/kMDl6go8SU,"{'type': 'Point', 'coordinates': [-122.42696285, 37.75969311]}","{'type': 'Point', 'coordinates': [37.75969311, -122.42696285]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='5a110d312052166f', url='https://api.twitter.com/1.1/geo/id/5a110d312052166f.json', place_type='city', name='San Francisco', full_name='San Francisco, CA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-122.514926, 37.708075], [-122.357031, 37.708075], [-122.357031, 37.833238], [-122.514926, 37.833238]]]), attributes={})",2020-05-01 00:03:49,0,False,0,-1.033591541961275,0.35572705488309525
2020-05-01 00:03:50,9618,1256011411416920064,Covid-19 ready hbu @ 43 &amp; 10th Manhattan Plaza https://t.co/yOCJ9voC6s,"{'type': 'Point', 'coordinates': [-73.9948299, 40.75999]}","{'type': 'Point', 'coordinates': [40.75999, -73.9948299]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",2020-05-01 00:03:50,0,False,4,-0.14808331108325415,0.8623592678644979
2020-05-01 00:04:06,9619,1256011478450266112,"Day 1,910 | 01st May 2020 | #ishmeenroadtorecovery : Day 45 - Malaysia Lockdown Covid 19. I pray that we will alway… https://t.co/DuoRptgwJj","{'type': 'Point', 'coordinates': [101.7109, 3.1581]}","{'type': 'Point', 'coordinates': [3.1581, 101.7109]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='7b02fbddf4d9f2c6', url='https://api.twitter.com/1.1/geo/id/7b02fbddf4d9f2c6.json', place_type='city', name='Kuala Lumpur Stadt', full_name='Kuala Lumpur Stadt, Bundesterritorium Kuala Lumpur', country_code='MY', country='Malaysia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[101.6682318, 3.1049064], [101.7423782, 3.1049064], [101.7423782, 3.1921549], [101.6682318, 3.1921549]]]), attributes={})",2020-05-01 00:04:06,0,False,4,-0.4188860564798911,0.6577791406687065
2020-05-01 00:04:20,9620,1256011536079953923,We're excited that community sport has been given the green light to start back in the Northern Territory as of 5th… https://t.co/mMLDYkH26y,"{'type': 'Point', 'coordinates': [133.0, -20.0]}","{'type': 'Point', 'coordinates': [-20.0, 133.0]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='622d029e4602ca12', url='https://api.twitter.com/1.1/geo/id/622d029e4602ca12.json', place_type='neighborhood', name='Warumungu', full_name='Warumungu, Tennant Creek', country_code='AU', country='Australia', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[132.18392016, -21.19475097], [135.56490012, -21.19475097], [135.56490012, -19.08108], [132.18392016, -19.08108]]]), attributes={})",2020-05-01 00:04:20,4,False,4,-0.14844522936039928,0.8620472207551746
2020-05-01 00:05:33,9621,1256011841299312640,"Stigmabase —  China arrests 15 Hong Kong pro-democracy leaders under cover of Covid crisis: Last Saturday, Hong Kon… https://t.co/g7d9juDBPd","{'type': 'Point', 'coordinates': [100.65507813, 13.86200131]}","{'type': 'Point', 'coordinates': [13.86200131, 100.65507813]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='00adfc303ce5a941', url='https://api.twitter.com/1.1/geo/id/00adfc303ce5a941.json', place_type='city', name='ท่าแร้ง', full_name='ท่าแร้ง, ประเทศไทย', country_code='TH', country='Thailand', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[100.6189401, 13.8425093], [100.6857012, 13.8425093], [100.6857012, 13.886681], [100.6189401, 13.886681]]]), attributes={})",2020-05-01 00:05:33,1,False,0,-0.9845591981412052,0.37360387592816624
