date,Unnamed: 0,id,text,coordinates,geo,place,date,retweet_count,retweeted,prediction,log_pos_proba,pos_proba
2020-04-24 00:04:00,1443,1253474736400711686,"New mask from @tjm412 #coronavirus @ Pittsburgh, Pennsylvania https://t.co/DizrNLt8or","{'type': 'Point', 'coordinates': [-79.9975, 40.4411]}","{'type': 'Point', 'coordinates': [40.4411, -79.9975]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='946ccd22e1c9cda1', url='https://api.twitter.com/1.1/geo/id/946ccd22e1c9cda1.json', place_type='city', name='Pittsburgh', full_name='Pittsburgh, PA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-80.095586, 40.3615796], [-79.8657933, 40.3615796], [-79.8657933, 40.501198], [-80.095586, 40.501198]]]), attributes={})",2020-04-24 00:04:00,0,False,4,-0.22208888584744854,0.8008441774575655
2020-04-24 00:05:12,1444,1253475040085135364,"Credit to tmz_tv : A police ""Operation COVID Crackdown"" sting nets 30 pedophiles attempting to meet up with childre… https://t.co/MTyZBxvtuh","{'type': 'Point', 'coordinates': [-76.614, 39.2944]}","{'type': 'Point', 'coordinates': [39.2944, -76.614]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='c0b8e8dc81930292', url='https://api.twitter.com/1.1/geo/id/c0b8e8dc81930292.json', place_type='city', name='Baltimore', full_name='Baltimore, MD', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-76.7115205, 39.197211], [-76.529443, 39.197211], [-76.529443, 39.372215], [-76.7115205, 39.372215]]]), attributes={})",2020-04-24 00:05:12,1,False,0,-0.7864776693502907,0.4554462054072734
2020-04-24 00:05:31,1445,1253475119747469312,"Words of Wisdom from British Columbia's provincial health officer, Dr. Bonnie Henry.
⠀⠀⠀⠀⠀⠀⠀⠀⠀
Stay safe out there!… https://t.co/qSJX2Flqn0","{'type': 'Point', 'coordinates': [-123.0857, 49.0176]}","{'type': 'Point', 'coordinates': [49.0176, -123.0857]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='5f49a5792faa1e89', url='https://api.twitter.com/1.1/geo/id/5f49a5792faa1e89.json', place_type='city', name='Delta', full_name='Delta, British Columbia', country_code='CA', country='Kanada', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-123.3520628, 49.001938], [-122.888002, 49.001938], [-122.888002, 49.1945832], [-123.3520628, 49.1945832]]]), attributes={})",2020-04-24 00:05:31,0,False,4,-0.5189330734533917,0.5951551962266608
2020-04-24 00:06:49,1446,1253475446630617090,❤#SaveTheWorld from #Coronavirus!  Recycle empty soda bottles into face shields and become a hero!… https://t.co/Fk1YvtOjwN,"{'type': 'Point', 'coordinates': [-73.990537, 40.751489]}","{'type': 'Point', 'coordinates': [40.751489, -73.990537]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",2020-04-24 00:06:49,0,False,4,-0.663022758668444,0.5152913765161011
2020-04-24 00:07:10,1447,1253475535247769600,#BillionShields Challenge is here! ?I challenge you to #SaveTheWorld:thanksdoc: from #Coronavirus!… https://t.co/8MarH1EOr8,"{'type': 'Point', 'coordinates': [-73.977182, 40.780751]}","{'type': 'Point', 'coordinates': [40.780751, -73.977182]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",2020-04-24 00:07:10,0,False,4,-0.09880133029912493,0.9059226695322791
2020-04-24 00:07:52,1448,1253475711555457025,I challenge you to ?#SaveTheWorld from #Coronavirus! Recycle empty soda bottles into face shields and become a hero… https://t.co/YtZrcGGOKw,"{'type': 'Point', 'coordinates': [-73.977182, 40.780751]}","{'type': 'Point', 'coordinates': [40.780751, -73.977182]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",2020-04-24 00:07:52,0,False,4,-0.3889152438182437,0.6777917146173011
2020-04-24 00:09:16,1449,1253476064845795334,❤❤ I challenge you to #SaveTheWorld from #Covid-19! Recycle empty soda bottles into face shields and become a hero!… https://t.co/aFxG35od23,"{'type': 'Point', 'coordinates': [-73.977182, 40.780751]}","{'type': 'Point', 'coordinates': [40.780751, -73.977182]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",2020-04-24 00:09:16,0,False,4,-0.3578063807186955,0.6992084421373082
2020-04-24 00:09:52,1450,1253476215417114626,"In case anyone wanted to know what I’m doing this evening... #nfldraft2020 #virtualdraft2020 #covid19 @ Knoxville,… https://t.co/08lpDib7y8","{'type': 'Point', 'coordinates': [-83.9179, 35.9642]}","{'type': 'Point', 'coordinates': [35.9642, -83.9179]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='6565298bcadb82a1', url='https://api.twitter.com/1.1/geo/id/6565298bcadb82a1.json', place_type='city', name='Knoxville', full_name='Knoxville, TN', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-84.19397, 35.831436], [-83.733713, 35.831436], [-83.733713, 36.133505], [-84.19397, 36.133505]]]), attributes={})",2020-04-24 00:09:52,0,False,0,-0.7380540975318397,0.4780432365576475
2020-04-24 00:10:41,1451,1253476421147779072,No telling what bullshit I went through that I was thinking bout .  #HeatStroke out Now !!! #quarantine #covid… https://t.co/WMB8hKllNx,"{'type': 'Point', 'coordinates': [-84.3889, 33.7566]}","{'type': 'Point', 'coordinates': [33.7566, -84.3889]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='8173485c72e78ca5', url='https://api.twitter.com/1.1/geo/id/8173485c72e78ca5.json', place_type='city', name='Atlanta', full_name='Atlanta, GA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-84.576827, 33.6475029], [-84.289385, 33.6475029], [-84.289385, 33.8868859], [-84.576827, 33.8868859]]]), attributes={})",2020-04-24 00:10:41,0,False,0,-1.6092497721918393,0.20003763158834928
2020-04-24 00:11:55,1452,1253476731349942274,Ready to make this walk again. My ppl need #entertainment #beastboy #covid_19 #coronavirus #readytofight #staysafe… https://t.co/VMBaVCDmVF,"{'type': 'Point', 'coordinates': [-83.34232, 33.92083]}","{'type': 'Point', 'coordinates': [33.92083, -83.34232]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='01f9c9fd7bb1aa6b', url='https://api.twitter.com/1.1/geo/id/01f9c9fd7bb1aa6b.json', place_type='city', name='Athens', full_name='Athens, GA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-83.5218655, 33.877554], [-83.277693, 33.877554], [-83.277693, 34.035213], [-83.5218655, 34.035213]]]), attributes={})",2020-04-24 00:11:55,0,False,4,-0.6246474836502321,0.5354501501857255
2020-04-24 00:12:04,1453,1253476768192712705,#Tv #ParksAndRecreation #Coronavirus 'Parks and Recreation' cast to reunite for socially distanced charity special… https://t.co/PfGWUClIaw,"{'type': 'Point', 'coordinates': [-80.28091469, 25.97734614]}","{'type': 'Point', 'coordinates': [25.97734614, -80.28091469]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='5ca2cc5afa0894df', url='https://api.twitter.com/1.1/geo/id/5ca2cc5afa0894df.json', place_type='city', name='Miramar', full_name='Miramar, FL', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-80.4081604, 25.956799], [-80.205968, 25.956799], [-80.205968, 25.9954488], [-80.4081604, 25.9954488]]]), attributes={})",2020-04-24 00:12:04,0,False,4,-0.2151371816556816,0.8064308050759142
2020-04-24 00:13:25,1454,1253477105645559809,Reposted from aperitifbali You can still treat yourself to an amazing chef cooked dinner during the COVID closures.… https://t.co/W6lBmV4LxN,"{'type': 'Point', 'coordinates': [115.27741671, -8.49384987]}","{'type': 'Point', 'coordinates': [-8.49384987, 115.27741671]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='e5c5bed04c10574f', url='https://api.twitter.com/1.1/geo/id/e5c5bed04c10574f.json', place_type='city', name='Ubud', full_name='Ubud, Indonesia', country_code='ID', country='Indonesien', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[115.229961, -8.5790078], [115.282299, -8.5790078], [115.282299, -8.455028], [115.229961, -8.455028]]]), attributes={})",2020-04-24 00:13:25,0,False,4,-0.14911843033729544,0.8614670850199132
2020-04-24 00:13:58,1455,1253477244032466944,"Vet life. COVID life. Retired life. 2020. @ University Place, Washington https://t.co/j40TOOU8A8","{'type': 'Point', 'coordinates': [-122.53706, 47.22396]}","{'type': 'Point', 'coordinates': [47.22396, -122.53706]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='9cd68e26f3c4880c', url='https://api.twitter.com/1.1/geo/id/9cd68e26f3c4880c.json', place_type='city', name='University Place', full_name='University Place, WA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-122.5842804, 47.1851931], [-122.505193, 47.1851931], [-122.505193, 47.2450027], [-122.5842804, 47.2450027]]]), attributes={})",2020-04-24 00:13:58,0,False,4,-0.43960395367300775,0.6442915398582528
2020-04-24 00:14:49,1456,1253477460458573824,"COVID-19 WFH Journal - workday 26 (Norfolk Island Pine edition):
Really appreciating the handful of potted plants a… https://t.co/UvdZVpbGtc","{'type': 'Point', 'coordinates': [-123.1204, 49.2819]}","{'type': 'Point', 'coordinates': [49.2819, -123.1204]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='1e5cb4d0509db554', url='https://api.twitter.com/1.1/geo/id/1e5cb4d0509db554.json', place_type='city', name='Vancouver', full_name='Vancouver, British Columbia', country_code='CA', country='Kanada', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-123.224215, 49.19854], [-123.022947, 49.19854], [-123.022947, 49.316738], [-123.224215, 49.316738]]]), attributes={})",2020-04-24 00:14:49,0,False,4,-0.2769178885561965,0.7581167446153291
2020-04-24 00:14:56,1457,1253477489718026248,Hello community members. The Stockbridge Mayor and Council encourages citizens to continue to implement practices t… https://t.co/WVgkd5eBnX,"{'type': 'Point', 'coordinates': [-84.2353, 33.5443]}","{'type': 'Point', 'coordinates': [33.5443, -84.2353]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='013e811145e07117', url='https://api.twitter.com/1.1/geo/id/013e811145e07117.json', place_type='city', name='Stockbridge', full_name='Stockbridge, GA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-84.293073, 33.4786562], [-84.168228, 33.4786562], [-84.168228, 33.5751093], [-84.293073, 33.5751093]]]), attributes={})",2020-04-24 00:14:56,0,False,4,-0.41337291576510704,0.6614155845331058
2020-04-24 00:15:13,1458,1253477561176395777,"States rushing to reopen are likely making a deadly error, coronavirus models and experts warn... And the math is r… https://t.co/E29fKeh8ys","{'type': 'Point', 'coordinates': [-77.025538, 38.9394021]}","{'type': 'Point', 'coordinates': [38.9394021, -77.025538]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='01fbe706f872cb32', url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', place_type='city', name='Washington', full_name='Washington, DC', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]), attributes={})",2020-04-24 00:15:13,1,False,0,-1.639110221789417,0.19415271831610031
