date,Unnamed: 0,id,text,coordinates,geo,place,date,retweet_count,retweeted,prediction,log_pos_proba,pos_proba
2020-04-09 00:00:07,14927,1248037943270203393,@ComradeBarnyard Well thankfully data caps are suspended right now due to the corona.,"{'type': 'Point', 'coordinates': [-121.34404228, 38.80899048]}","{'type': 'Point', 'coordinates': [38.80899048, -121.34404228]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='38109314e8d0ee2f', url='https://api.twitter.com/1.1/geo/id/38109314e8d0ee2f.json', place_type='city', name='Roseville', full_name='Roseville, CA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-121.385009, 38.716061], [-121.216452, 38.716061], [-121.216452, 38.8102595], [-121.385009, 38.8102595]]]), attributes={})",2020-04-09 00:00:07,0,False,4,-0.42515826699336,0.6536663231391302
2020-04-09 00:02:44,14928,1248038600362602505,"When someone shows up with the type of Corona you DO like. #coronatime #quarantine #jason_lucius @ Cerritos, San Lu… https://t.co/NFRgVvvZmF","{'type': 'Point', 'coordinates': [-100.28394, 22.43309]}","{'type': 'Point', 'coordinates': [22.43309, -100.28394]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='182b5c7b2e9d3c96', url='https://api.twitter.com/1.1/geo/id/182b5c7b2e9d3c96.json', place_type='city', name='Cerritos', full_name='Cerritos, San Luis Potosí', country_code='MX', country='Mexiko', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-100.512557, 22.2446571], [-99.964298, 22.2446571], [-99.964298, 22.5833951], [-100.512557, 22.5833951]]]), attributes={})",2020-04-09 00:02:44,0,False,4,-0.3777460351579793,0.6854045472216372
2020-04-09 00:05:01,14929,1248039176722960384,This Corona virus cell sitting atop a toilet paper roll cake might be one of my favorite things....from today!… https://t.co/AjlBj5zGks,"{'type': 'Point', 'coordinates': [-105.0981, 39.987]}","{'type': 'Point', 'coordinates': [39.987, -105.0981]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='72a91b4570317b68', url='https://api.twitter.com/1.1/geo/id/72a91b4570317b68.json', place_type='city', name='Lafayette', full_name='Lafayette, CO', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-105.190246, 39.957602], [-105.070651, 39.957602], [-105.070651, 40.0237], [-105.190246, 40.0237]]]), attributes={})",2020-04-09 00:05:01,0,False,4,-0.2834129405125602,0.7532086932484989
2020-04-09 00:08:29,14930,1248040046407692288,"Back at it with the good doctor. Let’s spread the answers faster than the virus. 
#corona #virus #covid19… https://t.co/MrJfpcUzrJ","{'type': 'Point', 'coordinates': [-73.9675, 40.7779]}","{'type': 'Point', 'coordinates': [40.7779, -73.9675]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='01a9a39529b27f36', url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', place_type='city', name='Manhattan', full_name='Manhattan, NY', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]]), attributes={})",2020-04-09 00:08:29,0,False,4,-0.21548157371727472,0.8061531245266549
2020-04-09 00:09:28,14931,1248040293796139010,#homemade #facemask  by @sheilaalofs #staysafe #corona #mask #homemademask @ Harbourfront https://t.co/E8PO5YIMBF,"{'type': 'Point', 'coordinates': [-79.385, 43.638]}","{'type': 'Point', 'coordinates': [43.638, -79.385]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='3797791ff9c0e4c6', url='https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json', place_type='city', name='Toronto', full_name='Toronto, Ontario', country_code='CA', country='Kanada', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-79.639319, 43.403221], [-78.90582, 43.403221], [-78.90582, 43.855401], [-79.639319, 43.855401]]]), attributes={})",2020-04-09 00:09:28,0,False,4,-0.18484340269643626,0.8312344427329561
2020-04-09 00:09:40,14932,1248040346686066688,"Evening in Antigua. 
Stay safe everyone.  
Hopefully soon it will be “corona who?” @ Antigua Guatemala, Sacatepequez https://t.co/Z2fUIed1BN","{'type': 'Point', 'coordinates': [-90.7338, 14.5568]}","{'type': 'Point', 'coordinates': [14.5568, -90.7338]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='13d479b108707983', url='https://api.twitter.com/1.1/geo/id/13d479b108707983.json', place_type='country', name='Guatemala', full_name='Guatemala', country_code='GT', country='Guatemala', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-92.2273874, 13.72873], [-88.2210552, 13.72873], [-88.2210552, 17.816205], [-92.2273874, 17.816205]]]), attributes={})",2020-04-09 00:09:40,0,False,4,-0.06367786890257737,0.9383072087835022
2020-04-09 00:15:27,14933,1248041802017517570,Corona CA Wed Apr 8th PM Forecast: TONIGHT Chance Of T-Storm Lo 43 THURSDAY Showers Hi 53,"{'type': 'Point', 'coordinates': [-117.5655, 33.8752]}","{'type': 'Point', 'coordinates': [33.8752, -117.5655]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='5e4b6834e36e68fa', url='https://api.twitter.com/1.1/geo/id/5e4b6834e36e68fa.json', place_type='city', name='Corona', full_name='Corona, CA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-117.672915, 33.802102], [-117.498401, 33.802102], [-117.498401, 33.916084], [-117.672915, 33.916084]]]), attributes={})",2020-04-09 00:15:27,0,False,4,-0.2228864009719356,0.8002057467266062
2020-04-09 00:18:46,14934,1248042634330980359,"Happy Wednesday!
Thinking how things will be after our #newnormal post #corona
.................
Imma sat this righ… https://t.co/WUjs7xqfH4","{'type': 'Point', 'coordinates': [-96.8278799, 32.96146]}","{'type': 'Point', 'coordinates': [32.96146, -96.8278799]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='570002ce3d2a7ac1', url='https://api.twitter.com/1.1/geo/id/570002ce3d2a7ac1.json', place_type='city', name='Addison', full_name='Addison, TX', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-96.856247, 32.932133], [-96.807772, 32.932133], [-96.807772, 32.987442], [-96.856247, 32.987442]]]), attributes={})",2020-04-09 00:18:46,0,False,4,-0.12233206517314082,0.8848544903524348
2020-04-09 00:27:51,14935,1248044922072154112,#corona #loner #stoner #design #wallpaper #fabric #textile #repeatpattern #rug #wrappingpaper… https://t.co/laJ4d2U4m0,"{'type': 'Point', 'coordinates': [-2.36132, 51.38503]}","{'type': 'Point', 'coordinates': [51.38503, -2.36132]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='1db4f0a70fc5c9db', url='https://api.twitter.com/1.1/geo/id/1db4f0a70fc5c9db.json', place_type='city', name='Bath', full_name='Bath, England', country_code='GB', country='Vereinigtes Königreich', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-2.4113744, 51.350545], [-2.322492, 51.350545], [-2.322492, 51.408754], [-2.4113744, 51.408754]]]), attributes={})",2020-04-09 00:27:51,0,False,4,-0.2615695659882845,0.7698423187197752
2020-04-09 00:28:02,14936,1248044969123864584,"Cleaning out my spare room so I can get the preproduction studio back in order. Don't blame me, blame the Corona 
.… https://t.co/ENh7tavyY9","{'type': 'Point', 'coordinates': [-121.7677, 37.685]}","{'type': 'Point', 'coordinates': [37.685, -121.7677]}","Place(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, id='159279f05be2ade4', url='https://api.twitter.com/1.1/geo/id/159279f05be2ade4.json', place_type='city', name='Livermore', full_name='Livermore, CA', country_code='US', country='Vereinigte Staaten', contained_within=[], bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x0000018E74B4CEF0>, type='Polygon', coordinates=[[[-121.823726, 37.6365297], [-121.696432, 37.6365297], [-121.696432, 37.730654], [-121.823726, 37.730654]]]), attributes={})",2020-04-09 00:28:02,0,False,4,-0.6427783806919523,0.525829438259915
